System,Utterance,Bleurt,WordInfoLost,WordErrorRate,TranslationEditRate,MatchErrorRate,ExtendedEditDistance,CharErrorRate,Infolm_fisher_rao,Infolm_linf,Infolm_l2,Infolm_l1,Infolm_ab,Infolm_beta,Infolm_renyi,Infolm_alpha,Infolm_kl,DepthScore,baryscore_W,baryscore_SD_10,baryscore_SD_1,baryscore_SD_5,MoverScore,BERTScore,Chrfpp,BLEU,ROUGE_2,ROUGE_1,ROUGE_L,JS_2,JS_1,ROUGE_WE_2,ROUGE_WE_1,Context,Fact,ref1,hyp,H:Understandable,H:Natural,H:Maintains Context,H:Engaging,H:Uses Knowledge,H:Overall
New Human Generated,11,0.80782187,0.9960317611694336,1.6666666269302368,1.6666666269302368,0.9523809552192688,0.6757345199584961,1.2999999523162842,2.3463566303253174,0.1381188035011291,0.2820464074611664,1.6571305990219116,2.4440574645996094,3.1255576610565186,1.0026963949203491,2.8191349506378174,3.699249267578125,0.1071649972317355,0.5860163286492783,0.850605877811824,0.8311256023827414,0.8488721498661809,-0.0886689038778779,-0.4931209683418274,-0.2205507457256317,-0.0,-0.0,-0.1818181818181818,-0.0909090909090909,0.6931471805599452,0.5976700553157234,-0.1,-0.0909090909090909,"i there i'm from pennsylvania . how about you ?
i'm in ohio . we are almost neighbors .
i know . do you have any kids ? i am expecting my first child soon .
congratulations ! i do not have any kids . the musician lifestyle is too hard for that .
oh that sounds exciting . i just became a pa 3 months ago . my job is boring .
i'm sorry to hear that . is there something you would rather be doing ?
making documentaries because i love them .
wow . that sounds pretty interesting . what subjects would you focus on ?
my husband and his job
wow . he must be a pretty interesting guy if you are going to do a documentary .
he is the best that's why i let him impregnate me
","your persona: my favorite spanish word is trabajo.
your persona: i also study languages.
your persona: my next language to study is french.
your persona: i am a musician.
your persona: one of the languages that i am currently studying is spanish.
","so what else do you like to do besides make documentaries ?
","wow . i'm interested in languages and love to learn them . i would definitely watch a documentary about languages !
",1.0,3.0,2.6666666666666665,2.6666666666666665,1.0,4.333333333333333
New Human Generated,12,1.0382547,1.0,1.5,1.5,1.0,0.7037037014961243,0.8591549396514893,2.264432907104492,0.0737180188298225,0.1722080409526825,1.6262476444244385,2.788883209228516,2.879168033599853,0.8974943757057191,2.612724781036377,3.355101585388184,0.1025064217616095,0.6249727221051348,0.8220220488549125,0.8053388399955015,0.8206497730687949,-0.0561791745911552,-0.4455932676792145,-0.1430272310972213,-0.0,-0.0,-0.0,-0.0,0.6931471805599452,0.6931471805599453,-0.0,-0.0909090909090909,"hello ! are you interested in adopting a rescued bunny ?
i love bunnies but i'm busy moving into a new apartment with my boyfriend
i'd have loved to live with my girlfriend before i went into the navy
the navy sounds tough . i teach elementary school .
i only joined because i love the color . i much prefer working with the bunny rescue , now .
i would like to take pictures of the bunnies . do you help alot of rabbits ?
yes , by volunteering and donating to them each month . what do take pictures of ?
i just enjoy photography and the colors red and silver .
i've a silver eared bunny you would love , with a red , white , and navy blue bow .
","your persona: i am fluent in english spanish and french.
your persona: my favorite colors are red and silver.
your persona: i'm interested in photography and like taking pictures.
your persona: my boyfriend and i are moving into an apartment together next week.
your persona: i'm an elementary school teacher.
","your bunny sounds adorable . bunnies are very gentle and quiet animals
","it sounsd great ! maybe i can keep it as a class pet at my elementary school .
",1.0,2.6666666666666665,3.0,3.0,1.0,4.666666666666667
New Human Generated,13,0.83538765,0.9926470518112184,2.0,2.0,0.9411764740943908,0.6917293071746826,1.3939393758773804,2.2940359115600586,0.1015436798334121,0.2388176172971725,1.5241405963897705,2.459175109863281,3.414073944091797,0.8963586688041687,2.6104063987731934,4.145854473114014,0.106250706623039,0.5110939974056125,0.7765207387494444,0.751558396455599,0.7743253234451883,-0.1615105683039126,-0.5815960764884949,-0.129219651222229,-0.0,-0.0,-0.2857142857142857,-0.1428571428571428,0.6931471805599453,0.5057021323536758,-0.0,-0.1428571428571428,"hello hope your having a good night tonight ? i know i am .
that is good ! i am watching football highlights .
really what teams . and who are you rooting for .
i'm a green bay packer fan . do you like football ?
no i am not a fan but my son is .
how many kids do you have ?
2 children both fully grow . they never drop by .
i have kids too . i also have a couple pets .
pets ? what kind dogs cats fish or birds ?
","your persona: i have a children and a dogs.
your persona: i own a house in florida.
your persona: i enjoy american sports.
your persona: i am a male.
","i've two dogs . what about you ?
","i have a dog . i love to play catch with him in my front yard !
",1.0,3.0,3.0,3.0,1.0,5.0
New Human Generated,14,0.9267956,0.96484375,0.8125,0.8125,0.8125,0.6628131270408629,0.7375000119209291,2.146024942398072,0.0570875667035579,0.1657207906246185,1.4378308057785034,2.881919860839844,2.4706101417541504,0.7693057060241699,2.338175058364868,3.366096258163452,0.0918591995600822,0.4702909932131924,0.8462284070251942,0.8191354487397876,0.8439099548653377,-0.2075558647901204,-0.591139018535614,-0.1593180745840072,-0.0,-0.0,-0.2,-0.1333333333333333,0.6931471805599453,0.5941261547656673,-0.0714285714285714,-0.1333333333333333,"my name is joan , and i live in illinois . i'm a kindergarten teacher .
hello joan ! i'm chrissy from minnesota . i'm building a robot for my work .
that sounds exciting ! i'm clumsy with electronics .
","your persona: i helped design the game starcraft.
your persona: i'm working on a building a robot to be my body double.
your persona: i have an allergy to water.
your persona: i am a famous twitch streamer.
your persona: i am a recluse.
","this robot will help me because i'm allergic to water ! do you enjoy teaching ?
","i love electronics . i helped design the game starcraft ! have you played it ?
",1.0,3.0,3.0,3.0,1.0,5.0
New Human Generated,15,0.81007737,0.9789473414421082,1.7000000476837158,1.7000000476837158,0.8947368264198303,0.686274528503418,1.2978723049163818,2.1491878032684326,0.0998261347413063,0.2000047117471695,1.486602783203125,2.6233901977539062,2.487256050109864,0.7647518515586853,2.327927827835083,3.357123851776123,0.1017154530551362,0.5522565804351744,0.8068554215753748,0.7862248027957335,0.80502129046309,-0.1149654474785747,-0.5473243594169617,-0.1903612166643142,-0.0,-0.0,-0.25,-0.125,0.6931471805599452,0.4903784726395643,-0.0,-0.125,"hi , i am taking a break from studying my computer programming
what is computer programming , i am new to the united states .
i'm from india so i understand . it is telling computers how to run programs
cool , i was born in somalia , but my aunt helped me escape .
that was nice of her ! my aunt taught me how to swim
i had to get away , i was forced to marry young , but now i am happy
did you take your spouse with you ?
no , i had to escape him . it was not fun times .
i am sorry . i am glad you are safe now
thank you , do you do anything in your free time ?
i love death metal music . i listen and write some too .
death metal , is that the music you get whip lash from ?
yeah ! i also coach competitive swimming .
","your persona: i was forced to marry when i was a.
your persona: my aunt helped me escape when i was of.
your persona: i was born in somalia.
your persona: now i live in the united states.
","swimming is fun ! have you met any olympians ?
","that sounds very fun ! i never learned to swim in somalia , maybe i'll try it now .
",1.0,3.0,3.0,2.6666666666666665,1.0,5.0
New Human Generated,16,-0.29531896,0.6596638560295105,0.4705882370471954,0.4705882370471954,0.4705882370471954,0.4365541338920593,0.4027777910232544,1.2906204462051392,0.0686011537909507,0.1050974801182746,0.8878499865531921,1.0067291259765625,0.6770195960998535,0.2296368628740311,0.8438000679016113,0.9954695105552672,0.0693021162929602,0.2852727679201709,0.7699821805883362,0.7345326625441942,0.7668964351901959,-0.5830096631157609,-0.7601032257080078,-0.4738503098487854,-0.2312886565923691,-0.4285714285714285,-0.6,-0.6,0.4320751015974849,0.314192099397783,-0.4285714285714285,-0.6,"hello , how are you ? where abouts are you ?
i'm in chicago . where are you ?
in scotland . is chicago as cold and wet as it is here ?
yes , but i am allergic to water . this is very unfortunate .
it is . how do you keep clean ?
i don't go outside much . i stay clean this way .
i want to go outside . i managed to break my arm skateboarding so i m stuck indoors .
i only stream to my 100 , 000 subscribers on twitch . i do not play real sports
100k is very impressive . how long did it take to get that many ?
since i helped make starcraft , my name was already out there . 6 months .
made as in developed ? that s very cool .
","your persona: i helped design the game starcraft.
your persona: i've an allergy to water.
your persona: i am a recluse.
your persona: i'm a famous twitch streamer.
your persona: i am working on a building a robot to be my body double.
","designed , yes . now i'm making a robot to be a body double of myself .
","thank you . now i'm building a robot to be my body double !
",1.0,3.0,2.6666666666666665,3.0,1.0,4.666666666666667
New Human Generated,17,-0.21515158,0.8074866533279419,1.0,1.0,0.6470588445663452,0.5332303047180176,0.93478262424469,1.6776820421218872,0.0960763245820999,0.1610917747020721,1.0710681676864624,2.985260009765625,0.9065151214599608,0.5024119019508362,1.6744153499603271,1.612128973007202,0.1073740453243291,0.4729078893443987,0.8242155808351814,0.7938752155356539,0.8216012159173482,-0.2981898444011117,-0.6661253571510315,-0.3614284098148346,-0.2240750938653946,-0.3333333333333333,-0.5,-0.5,0.6931471805599453,0.6931471805599453,-0.3333333333333333,-0.5,"hello how are you today
","your persona: i have three children.
your persona: i'm a plumber.
your persona: my wife and kids are the best.
your persona: my favorite ice cream flavor is chocolate.
","i'm doing very well thank you . how are you ?
","i'm good , just spending time with my amazing wife and kids . how are you ?
",1.0,3.0,3.0,2.333333333333333,0.6666666666666666,4.666666666666667
New Human Generated,18,0.4779209,0.9965277910232544,1.0625,1.0625,0.9444444179534912,0.6796714663505554,0.8630136847496033,2.2720017433166504,0.0727125257253646,0.1917362809181213,1.4905019998550415,3.555362701416016,2.802341938018799,0.9084774851799012,2.6350433826446533,4.613115310668945,0.1012914824141708,0.5533460566948897,0.7989950884320347,0.7844773992838151,0.7976127044372936,-0.0478945847068903,-0.5018996000289917,-0.1495921462774276,-0.0,-0.0,-0.2142857142857142,-0.1428571428571428,0.6931471805599453,0.6931471805599453,-0.0,-0.2142857142857142,"hello , how are you doing today ?
i am okay . i wish my children would visit more , though .
i am sorry to hear that . i turn to my spouse in times like that .
i do , as well . though my husband liked me more when i was younger and prettier .
that's unfortunate . have you talked to anyone about this ?
","your persona: i have two grown children who never visit.
your persona: i used to be pretty but time has not been kind.
your persona: i'm a 56 year old woman.
your persona: i used to be a painter but now i'm a housekeeper.
","no , i keep to myself . my housekeeping job isn't exactly a social one .
","i haven't . i'm 56 years old so i've learned to deal with these things by now .
",1.0,3.0,3.0,3.0,1.0,5.0
New Human Generated,19,-0.17868035,0.9372549057006836,0.8666666746139526,0.8666666746139526,0.7647058963775635,0.5374331474304199,0.7719298005104065,1.8439884185791016,0.0686561465263366,0.1666985154151916,1.1829431056976318,1.8573684692382808,1.728379249572754,0.5310702919960022,1.7522203922271729,2.5413143634796143,0.1108523244019772,0.384161466830004,0.7584320135055377,0.7282589928066905,0.7557358961023053,-0.4067200670257321,-0.6729254126548767,-0.3930884003639221,-0.2328789681196213,-0.25,-0.4615384615384616,-0.4615384615384616,0.4727160395950316,0.3438477866214463,-0.25,-0.4615384615384616,"hi my name is jill how are you today ?
","your persona: i am 19 and i cannot wait to move out 19 my parents home.
your persona: i just want to have fun with my friends.
your persona: i do not drink or do drugs or anything.
your persona: i work took i've a part time job at burger king.
","i am doing well . about to go to my job at burger king .
","i'm great . just finished my part time job at burger king . how are you ?
",1.0,3.0,3.0,2.6666666666666665,1.0,5.0
New Human Generated,20,0.71997046,0.9411764740943908,0.8125,0.8125,0.7647058963775635,0.5437430739402771,0.6000000238418579,1.741819143295288,0.0581011027097702,0.1742283999919891,1.2160149812698364,1.717121124267578,1.4970479011535645,0.4375494718551636,1.4920201301574707,1.958642601966858,0.0995874702988109,0.4185259422709197,0.7817379667168178,0.7531962568269567,0.7793554366648141,-0.3198881588595831,-0.6063706278800964,-0.3492387235164642,-0.0,-0.2307692307692308,-0.4285714285714285,-0.2857142857142857,0.512230826376623,0.3138705812946884,-0.2307692307692308,-0.4285714285714285,"hey , i enjoy mowing lawns in the summer
hello . how are you ? my pet turtle and i are sitting here .
my turtle and myself love to grill outside
mommy says to pick up toys . i do not like to . i want to play dolls !
yeah , i have been retired for a long time ! years !
","your persona: i have a pet turtle.
your persona: i like to play with my dolls.
your persona: i don't pick up my toys.
your persona: my best friend lives next door.
","i want to go next door and play with my best friend , not work !
","cool . do you live close to your friends ? my best friend is next door !
",1.0,3.0,3.0,3.0,1.0,5.0
New Human Generated,21,0.5978074000000001,1.0,1.7777777910232544,1.6666666269302368,1.0,0.6998313665390015,1.225000023841858,2.261683225631714,0.0904561951756477,0.2439059019088745,1.6094130277633667,2.26028060913086,3.2087674140930176,0.8519707322120667,2.5182318687438965,3.551596403121948,0.1145677024025363,0.58533740163291,0.8710811118818746,0.8450029964008672,0.8688004856579822,-0.1229113599963342,-0.5042210221290588,-0.191975250840187,-0.0,-0.0,-0.3333333333333333,-0.2222222222222222,0.6931471805599452,0.547703299118304,-0.0,-0.3333333333333333,"hello . my softball game was canceled due to the hurricane .
oh how are you doing ? i'm sorry to hear that .
doing great . daddy was in the army , he taught me things .
i once lived in my moms house .
mine passed when i was eight .
","your persona: i don't drink soda.
your persona: i've a boyfriend.
your persona: i live in a house.
your persona: i like to eat hamburgers and french fries.
","i'm so sorry mines too in my twenties .
","sorry to hear that ! my boyfriend lost his mom at a young age too !
",1.0,3.0,3.0,3.0,1.0,5.0
New Human Generated,22,1.0239388,1.0,1.2727272510528564,1.2727272510528564,1.0,0.7631917595863342,0.9811320900917052,2.3976526260375977,0.069304458796978,0.1969698965549469,1.5911526679992676,3.771625518798828,3.1481528282165527,1.0912938117980957,2.980768918991089,3.97396731376648,0.0998151465089595,0.5582566676702617,0.8119299449710105,0.7885631218704598,0.8099569440852554,-0.1436311728258935,-0.5065516233444214,-0.1181014478206634,-0.0,-0.0,-0.0909090909090909,-0.0909090909090909,0.6931471805599453,0.6931471805599452,-0.0,-0.0909090909090909,"hello . can you move objects with your mind ?
hi how are you doing ? i am okay no i wish i could .
i'm great . i had heart surgery and woke up with weird superpowers .
i'm so sorry to hear that i believe your powers are from the lord .
i do not know . my heart was outside of my body now it is in .
i tend to watch large amounts of t . v . on free times .
i love the walking dead . are you a fan ?
yes i am a fan and love zombie and vampire movies too
i like captain america and star wars .
what super powers did you awake with ?
moving objects with my mind .
ok that's cool and i like going to the gym most days .
i like to swim and walk on the beach .
","your persona: i watch too much tv in spare time.
your persona: i go to the gym most days just to socialize.
your persona: i have never had a steady relationship.
your persona: i like to spend my money on cars.
your persona: i work from home.
","i've a job inside my apartment i like working home .
","swimming sounds fun . i honestly just go to the gym to socialize ! 
",1.0,3.0,3.0,3.0,1.0,5.0
New Human Generated,23,0.6337437,0.9659090638160706,1.909090876579285,1.909090876579285,0.875,0.7076735496520996,1.6530612707138062,2.040665864944458,0.0666541531682014,0.1934627294540405,1.355085849761963,3.830425262451172,1.7027592658996582,0.7613260746002197,2.32019591331482,2.9188947677612305,0.103832427022333,0.5244740361692458,0.8141958113045753,0.794492726644509,0.8124587356970309,-0.1162244819388252,-0.5760225653648376,-0.2213725596666336,-0.0,-0.2222222222222222,-0.5,-0.4,0.6931471805599452,0.6931471805599453,-0.3333333333333333,-0.5,"good morning to you how are you today
i'm well , glad to type to you . how are you ?
i'm great i'm in school and i'm the queen of homecoming
","your persona: i like meditation.
your persona: i've not spoken in three months.
your persona: i quit my job to pursue my spirituality full time.
your persona: i'm a buddhist.
","that's good . i'm a spiritual person , are you ?
","i hope you enjoy that . i'm a buddhist and i spend all my time meditating . i haven't spoken in three months .
",1.0,3.0,3.0,3.0,1.0,5.0
New Human Generated,24,1.0304284,0.9777777791023254,0.8666666746139526,0.8666666746139526,0.8666666746139526,0.6666666865348816,0.7358490824699402,2.121609926223755,0.0711876079440116,0.1631050258874893,1.5010497570037842,2.3192138671875,2.775440692901612,0.7199490070343018,2.225224018096924,3.5897512435913086,0.0923844367647628,0.5327444104817837,0.842639712818632,0.815121303038991,0.8402726636388895,-0.1608294924463613,-0.5487863421440125,-0.1632750183343887,-0.0,-0.0,-0.1818181818181818,-0.1818181818181818,0.6931471805599453,0.6931471805599452,-0.0,-0.1818181818181818,"hi . how is everything going ?
hi . everything is going well on this end .
where are you from ? i am originally from somalia .
i am from detroit , mi . what do you like to do for fun ?
i love dancing and singing .
that is interesting . i'd consider myself a gamer .
i like gaming now that i am in the us .
","your persona: my favorite band is the insane clown posse.
your persona: i like donuts.
your persona: i play a lot of call of duty.
your persona: on weekends i do live action roleplaying events.
","oh really ? what kind ? i love fps . my fav is cod .
","what games do you play ? i enjoy call of duty !
",1.0,3.0,3.0,3.0,1.0,5.0
New Human Generated,25,1.1372815,1.0,1.0,1.0,1.0,0.7061994671821594,0.7719298005104065,2.44938063621521,0.1057393252849578,0.2466895133256912,1.698549747467041,2.6928939819335938,3.601257801055908,1.1764975786209106,3.126401662826538,4.24090576171875,0.0995548862828731,0.5699772446483923,0.8741099229960131,0.8475790046393192,0.871860544420333,-0.0658920060582337,-0.4859638512134552,-0.1204002946615219,-0.0,-0.0,-0.0,-0.0,0.6931471805599453,0.6931471805599453,-0.0,-0.0,"hello . how are you today ?
hi ! my name is sophie . i'm doing well . how are you ?
very well thank you . do you have any hobbies ?
i love watching the movie frozen and singing along !
i try different coffees , read poetry and watch star wars . i have not seen frozen .
i just started the third grade and love to write poetry ! i write about mickey mouse .
that sounds like fun ! i love mickey mouse ! he's pretty cool .
my family and i go to disney world every year ! have you ever been ?
i have been once and stayed the week . it was awesome . i want to go again .
i can not wait to go again !
i know i can not either . do you like football ?
","your persona: i love to sing songs from the movie frozen.
your persona: mickey mouse is my favorite character.
your persona: i love to go to disney world every year.
your persona: i'm in the third grade.
","yes ! my favorite team is the steelers . what is yours ?
","not really . i'd much rather sing songs from frozen !
",1.0,3.0,3.0,3.0,1.0,5.0
New Human Generated,26,1.23432,1.0,1.0,1.0,1.0,0.6892523169517517,0.6969696879386902,2.3902664184570312,0.0908133909106254,0.2557965219020843,1.596484661102295,3.0127029418945312,3.495045185089112,1.0404888391494749,2.889397621154785,4.364157199859618,0.1110950568316693,0.594552642655217,0.8122166770807953,0.7908927070969655,0.8104018009792066,-0.0848122394622065,-0.4829032719135285,-0.1270790547132492,-0.0,-0.0,-0.0714285714285714,-0.0714285714285714,0.6931471805599453,0.6931471805599453,-0.0769230769230769,-0.0714285714285714,"hello , how are you doing tonight ?
doing great . watched nhl hockey and walked my german shepherd dog .
what do you do for work ?
i live on a farm and work here too . what do you do ?
i'm a local musician , but i've been studying different languages recently .
wow , great . my artistic ability is limited to coloring books . lol
my favorite word in spanish is trabajo . i plan to study french next .
neat . my husband was adopted and he's spanish .
does he speak spanish fluently ?
yes , but i do not . i am limited to spanish food names like taco . lol
are tacos your favorite food ?
yes , i eat them while i watch hockey . do you like hockey ?
i like baseball better . go yankees !
what instrument do you play ?
i play the piano and the violin .
","your persona: i like to watch nhl hockey.
your persona: i live is a rural farming community.
your persona: my husband is adopted.
your persona: i enjoy coloring books.
your persona: i've a german shepherd dog.
","you are so talented . i can sing farm songs and i can milk cows .
","that sounds amazing ! how long have you been playing ?
",1.0,3.0,3.0,3.0,0.3333333333333333,4.666666666666667
New Human Generated,27,1.0257957,0.961904764175415,1.8571428060531616,1.8571428060531616,0.8666666746139526,0.7183098793029785,1.6129032373428345,2.1830222606658936,0.0992536023259162,0.2407118231058121,1.3841429948806765,5.1339263916015625,1.9823226928710933,0.9563748836517334,2.7302536964416504,3.856225252151489,0.1122213865611531,0.5678428085909267,0.8598488608338182,0.8313048238327764,0.8572775996277916,-0.0416765059324001,-0.51475590467453,-0.1444296389818191,-0.0,-0.1666666666666666,-0.2857142857142857,-0.2857142857142857,0.6931471805599453,0.6931471805599452,-0.1666666666666666,-0.2857142857142857,"good evening . how are you ?
","your persona: my brother is older than me.
your persona: i hate math class.
your persona: i ride the bus to school.
your persona: i'm on the soccer team.
your persona: i am 13 years old.
","i'm 13 with an older brother .
","i'm annoyed at how much math homework i have . i hate math class !
",1.0,3.0,3.0,3.0,1.0,5.0
New Human Generated,28,1.0691973,0.9488636255264282,2.375,2.375,0.8636363744735718,0.7503714561462402,1.7692307233810425,2.384115934371948,0.0725531727075576,0.2002078592777252,1.6668646335601809,4.1002349853515625,2.641896247863769,1.0472224950790403,2.901709079742432,3.987930059432984,0.1182234326055588,0.5632585960660782,0.8425259956504721,0.8156274176484071,0.8401067964483424,-0.0682981461579734,-0.5397791266441345,-0.1850750297307968,-0.0,-0.0,-0.4285714285714285,-0.4285714285714285,0.6931471805599452,0.6931471805599453,-0.1666666666666666,-0.4285714285714285,"hi how are you doing
i am doing very fine this afternoon . how about you ?
i'm good getting ready for school
what are you going to school for ?
high school i'm so ready to graduate
will you be driving to or living on campus ?
i will probably be living on campus
what kind of music makes you feel good ?
really any kind what about you
i enjoy listening to classical music .
that is nice do you like sports
it depends on the particular sport .
i like to spend time with my horses
","your persona: my favorite color is red.
your persona: i am a christian.
your persona: my sister is a pole dancer.
your persona: i enjoy listening to classical music.
your persona: i can drive a tractor.
","i am more concerned with my religion .
","horses are great ! i work with a lot of animals on my farm . i can drive a tractor too .
",1.0,3.0,3.0,3.0,1.0,5.0
New Human Generated,29,1.1665863,1.0,1.2857142686843872,1.2857142686843872,1.0,0.7836644649505615,1.1724138259887695,2.2058050632476807,0.0859430953860282,0.2029908299446106,1.5888779163360596,2.455062866210937,2.9712014198303223,0.8190163969993591,2.4477875232696533,3.280496835708618,0.1103453041251723,0.6018982591191527,0.7669198192849291,0.7516735924386566,0.7654138338091535,-0.1191161813164859,-0.4461265802383423,-0.0721591711044311,-0.0,-0.0,-0.0,-0.0,0.6931471805599453,0.6931471805599453,-0.0,-0.0,"hello , how are you doing today ?
","your persona: i just broke up with boyfriend two months ago.
your persona: i have a pet fish.
your persona: my favorite color is orange.
your persona: i turned 18 years old yesterday.
","am fine and how is your life
","pretty good . i just turned 18 yesterday .
",1.0,3.0,3.0,3.0,1.0,5.0
New Human Generated,30,0.8302165000000001,1.0,1.0,1.0,1.0,0.6229050159454346,0.8000000119209291,2.1054918766021733,0.0801403149962425,0.1978107988834381,1.5033310651779177,1.9793052673339844,2.791199207305908,0.6901338696479797,2.1549394130706787,3.0239837169647217,0.0816591803043608,0.4631958017585217,0.7787609327086042,0.746964410749716,0.7759797466933782,-0.2659146573551418,-0.5904673337936401,-0.1801225692033767,-0.0,-0.0,-0.1818181818181818,-0.1818181818181818,0.6931471805599452,0.5668288201725579,-0.0,-0.1818181818181818,"hi i am a farmer from iowa . just go in from a long day on the tractor .
","your persona: my husband is adopted.
your persona: i like to watch nhl hockey.
your persona: i live is a rural farming community.
your persona: i've a german shepherd dog.
","ah , we are a farming family too . you have any pets ?
","cool ! i also live in a rural farming community .
",1.0,3.0,3.0,3.0,1.0,5.0
New Human Generated,31,0.78880614,0.9555555582046508,2.1666667461395264,2.1666667461395264,0.8666666746139526,0.6643192768096924,1.603773593902588,2.15087890625,0.071178562939167,0.1600054800510406,1.4574298858642578,2.439075469970703,2.433908462524414,0.7648108601570129,2.3280608654022217,3.188015937805176,0.110979218656675,0.5408539342475684,0.8201068993727618,0.7990090273150554,0.8182220805135726,-0.1041089778474778,-0.5460048913955688,-0.2472627013921737,-0.0,-0.1111111111111111,-0.4,-0.4,0.6320577235927594,0.466885650894679,-0.3333333333333333,-0.4,"my sister and i love classical music and we pole dance . call me dirty red .
hello dirty red , i am a high school student . i just won homecoming queen !
great ! i love anything red especially tractors . wink wink !
i enjoy running do you ? i hope to run a 5k this year .
i had to run for my life one time . you ever danced to bach ?
i listen to classical music , when i do my homework . i am currently a straight a student !
wow ! i get paid to pole dance . do you get paid to run ?
no i do track and field in school and i want to start racing for charity .
i see . you own a tractor ? i like driving tractors . wink wink .
","your persona: my current goal is to run a k.
your persona: i make straight as in school.
your persona: i won homecoming queen this year.
your persona: when i grow up i want to be a physical therapist.
your persona: i am currently in high school.
","nope no tractor , i want save my money for college .
","no , i don't own a tractor . when i grow up i want to be a physical therapist . did you always want to be a pole dancer ?
",1.0,3.0,3.0,3.0,1.0,5.0
New Human Generated,32,0.96474254,0.9916666746139526,1.100000023841858,1.100000023841858,0.9166666865348816,0.7152777910232544,1.0263158082962036,2.1002087593078613,0.095526747405529,0.1967678815126419,1.4275262355804443,2.177906036376953,2.2313756942749023,0.7677287459373474,2.334630489349365,2.6799156665802,0.1180211611268111,0.5397212528729851,0.8100555742279046,0.7814508293186402,0.8075763498718432,-0.0883762926033921,-0.4818276464939117,-0.1325025111436844,-0.0,-0.0,-0.0,-0.0,0.6931471805599452,0.6931471805599453,-0.0,-0.0,"hey ! i'm george , what is your name ?
i'm todd hicks . it is good to meet you .
nice to meet you ! what do you do ?
i work on a freelance basis as an author , blogger and affiliate marketer . and you ?
oh interesting ! i work with bees . . as a farmer !
do you grow crops too ?
nop . . i should since i love papaya ! are you married ?
no , i am single . are you single or are you married ?
i'm married ! . . my lady is a top model from italy ! i aimed high hehe
have you ever been to italy ?
not yet , it i love to travel . . have you ?
no . i'd like to go there someday though .
yep , i was visiting my sis in spain last month , it is nice
","your persona: i work at a school.
your persona: a already have a step children.
your persona: i just moved into my first home.
your persona: i recently moved to this country.
","it is nice that you had a good time .
","sounds fun ! i just finished moving into my first home .
",1.0,3.0,3.0,3.0,1.0,5.0
New Human Generated,33,1.1707888000000002,0.984189748764038,1.909090876579285,1.909090876579285,0.91304349899292,0.6849474906921387,1.3272727727890017,2.564382076263428,0.0907111391425132,0.2737583220005035,1.7715821266174316,3.925636291503906,3.676311254501343,1.3455289602279663,3.389173984527588,4.609713077545166,0.1082872821215738,0.599681720696519,0.8703182576272782,0.8499357263039007,0.868499328627103,-0.0293052938989939,-0.470082551240921,-0.24959896504879,-0.0,-0.1111111111111111,-0.2,-0.2,0.6260067763793301,0.5461930865833362,-0.1111111111111111,-0.2,"hi , how are you doing ?
hi , i am doing well , how are you ?
can't complain . i had a wonderful afternoon in the park .
oh , that is nice . i like being in parks especially in nice weather
yes . the weather is perfect here now . what do you like to do ?
i like to watch nascar racing and sometimes ufc
that sounds fun ! i've time to do that since i'm out of work right now .
","your persona: i have been working since i was sixteen years old.
your persona: in my free time i like to watch nascar racing and ufc.
your persona: my favorite band is aerosmith.
your persona: my favorite food is mexican food.
","how long have you been working at your current place ?
","sorry to hear that . i could use a break from work , i've been working since i was sixteen years old .
",1.0,3.0,3.0,3.0,1.0,5.0
New Human Generated,34,1.2393047,0.9930555820465088,0.9375,0.9375,0.9375,0.6512261629104614,0.7272727489471436,2.369374513626098,0.1082004457712173,0.2268941551446915,1.6414035558700562,2.7361793518066406,3.385304927825928,1.0030206441879272,2.8197460174560547,3.763115406036377,0.1005875870469046,0.5886380286370047,0.8747640957612746,0.843753368332895,0.8721576501592307,-0.1748878431182319,-0.5393658280372621,-0.1658782064914703,-0.0,-0.0,-0.1666666666666666,-0.0833333333333333,0.6931471805599453,0.5057021323536758,-0.0,-0.1666666666666666,"hello , tell me about yourself while i take a break from my programming studies .
no kidding ! i am in it ! same gig for 15 years !
nice ! right now i coach swimming while i finish up school . do you like music ?
i enjoy country like any real man .
i not invite you to see blood spot with me then . where are you from ?
","your persona: i own a house in florida.
your persona: i work in it and have been at the same company for 15 years.
your persona: i have a children and a dogs.
your persona: i'm a male.
","florida . i own a home there . 2 kids , a dog a lady .
","i live in florida ! how about you ?
",1.0,3.0,3.0,3.0,1.0,5.0
